"mjesto","stranka","glasovi","godina","nivo","lokacija","ukupno"
"007B015",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,50,2014,parbih,parbih_1_521,0
"007B015",SOCIJALISTIČKA PARTIJA,9,2014,parbih,parbih_1_521,0
"007B015",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),4,2014,parbih,parbih_1_521,0
"007B015",KOMUNISTIČKA PARTIJA,3,2014,parbih,parbih_1_521,0
"007B015",SRPSKA NAPREDNA STRANKA - SNS,2,2014,parbih,parbih_1_521,0
"007B015",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"007B015",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B015",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B015",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B015","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B016",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,66,2014,parbih,parbih_1_521,0
"007B016",SDS-SRPSKA DEMOKRATSKA STRANKA,21,2014,parbih,parbih_1_521,0
"007B016",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,12,2014,parbih,parbih_1_521,0
"007B016",PDP-NDP,6,2014,parbih,parbih_1_521,0
"007B016",SOCIJALISTIČKA PARTIJA,1,2014,parbih,parbih_1_521,0
"007B016",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"007B016",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B016",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B016",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B016",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B016",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B016","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B016",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B017",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,73,2014,parbih,parbih_1_521,0
"007B017",SDS-SRPSKA DEMOKRATSKA STRANKA,51,2014,parbih,parbih_1_521,0
"007B017",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,14,2014,parbih,parbih_1_521,0
"007B017",SOCIJALISTIČKA PARTIJA,6,2014,parbih,parbih_1_521,0
"007B017",PDP-NDP,5,2014,parbih,parbih_1_521,0
"007B017",STRANKA PRAVEDNE POLITIKE,2,2014,parbih,parbih_1_521,0
"007B017",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B017",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B017",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B017",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B017",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B017","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B017",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B018",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,56,2014,parbih,parbih_1_521,0
"007B018",SDS-SRPSKA DEMOKRATSKA STRANKA,29,2014,parbih,parbih_1_521,0
"007B018",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,17,2014,parbih,parbih_1_521,0
"007B018",PDP-NDP,3,2014,parbih,parbih_1_521,0
"007B018",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B018",SOCIJALISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B018",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B018",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B018",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B018",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B018",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B018","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B018",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B019",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,70,2014,parbih,parbih_1_521,0
"007B019",SDS-SRPSKA DEMOKRATSKA STRANKA,45,2014,parbih,parbih_1_521,0
"007B019",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,33,2014,parbih,parbih_1_521,0
"007B019",PDP-NDP,6,2014,parbih,parbih_1_521,0
"007B019",SOCIJALISTIČKA PARTIJA,1,2014,parbih,parbih_1_521,0
"007B019",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B019",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B019",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B019",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B019",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B019",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B019","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B019",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B020",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,119,2014,parbih,parbih_1_521,0
"007B020",SDS-SRPSKA DEMOKRATSKA STRANKA,78,2014,parbih,parbih_1_521,0
"007B020",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,42,2014,parbih,parbih_1_521,0
"007B020",PDP-NDP,16,2014,parbih,parbih_1_521,0
"007B020",SOCIJALISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"007B020",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B020",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B020",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B020",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B020",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B020",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B020","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B020",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B021",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,140,2014,parbih,parbih_1_521,0
"007B021",SDS-SRPSKA DEMOKRATSKA STRANKA,101,2014,parbih,parbih_1_521,0
"007B021",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,26,2014,parbih,parbih_1_521,0
"007B021",PDP-NDP,5,2014,parbih,parbih_1_521,0
"007B021",SOCIJALISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"007B021",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,1,2014,parbih,parbih_1_521,0
"007B021",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B021",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B021",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B021",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B021",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B021","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B021",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B022",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,106,2014,parbih,parbih_1_521,0
"007B022",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,40,2014,parbih,parbih_1_521,0
"007B022",SDS-SRPSKA DEMOKRATSKA STRANKA,22,2014,parbih,parbih_1_521,0
"007B022",PDP-NDP,19,2014,parbih,parbih_1_521,0
"007B022",SOCIJALISTIČKA PARTIJA,1,2014,parbih,parbih_1_521,0
"007B022",STRANKA PRAVEDNE POLITIKE,1,2014,parbih,parbih_1_521,0
"007B022",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B022",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B022",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B022",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B022",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B022","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B022",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B023",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,204,2014,parbih,parbih_1_521,0
"007B023",SDS-SRPSKA DEMOKRATSKA STRANKA,158,2014,parbih,parbih_1_521,0
"007B023",PDP-NDP,65,2014,parbih,parbih_1_521,0
"007B023",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,53,2014,parbih,parbih_1_521,0
"007B023",SOCIJALISTIČKA PARTIJA,3,2014,parbih,parbih_1_521,0
"007B023",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"007B023",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"007B023",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B023",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B023",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B023",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B023",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B023","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B024A",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,201,2014,parbih,parbih_1_521,0
"007B024A",SDS-SRPSKA DEMOKRATSKA STRANKA,137,2014,parbih,parbih_1_521,0
"007B024A",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,70,2014,parbih,parbih_1_521,0
"007B024A",PDP-NDP,57,2014,parbih,parbih_1_521,0
"007B024A",SOCIJALISTIČKA PARTIJA,6,2014,parbih,parbih_1_521,0
"007B024A",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,2,2014,parbih,parbih_1_521,0
"007B024A",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"007B024A",STRANKA PRAVEDNE POLITIKE,1,2014,parbih,parbih_1_521,0
"007B024A",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B024A",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B024A",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B024A",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B024A","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B024B",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,168,2014,parbih,parbih_1_521,0
"007B024B",SDS-SRPSKA DEMOKRATSKA STRANKA,100,2014,parbih,parbih_1_521,0
"007B024B",PDP-NDP,59,2014,parbih,parbih_1_521,0
"007B024B",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,18,2014,parbih,parbih_1_521,0
"007B024B",SDA - STRANKA DEMOKRATSKE AKCIJE,3,2014,parbih,parbih_1_521,0
"007B024B",SOCIJALISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"007B024B",SRPSKA NAPREDNA STRANKA - SNS,2,2014,parbih,parbih_1_521,0
"007B024B",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B024B",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B024B",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B024B",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B024B","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B024B",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B025",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,89,2014,parbih,parbih_1_521,0
"007B025",SDS-SRPSKA DEMOKRATSKA STRANKA,32,2014,parbih,parbih_1_521,0
"007B025",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,15,2014,parbih,parbih_1_521,0
"007B025",PDP-NDP,12,2014,parbih,parbih_1_521,0
"007B025",SDA - STRANKA DEMOKRATSKE AKCIJE,4,2014,parbih,parbih_1_521,0
"007B025",SOCIJALISTIČKA PARTIJA,2,2014,parbih,parbih_1_521,0
"007B025",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,1,2014,parbih,parbih_1_521,0
"007B025",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"007B025",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"007B025",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B025",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B025",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B025","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B026",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,108,2014,parbih,parbih_1_521,0
"007B026",SDS-SRPSKA DEMOKRATSKA STRANKA,36,2014,parbih,parbih_1_521,0
"007B026",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,18,2014,parbih,parbih_1_521,0
"007B026",PDP-NDP,10,2014,parbih,parbih_1_521,0
"007B026",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"007B026",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B026",SOCIJALISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B026",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B026",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B026",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B026",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B026",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B026","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B027",SDA - STRANKA DEMOKRATSKE AKCIJE,80,2014,parbih,parbih_1_521,0
"007B027",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,57,2014,parbih,parbih_1_521,0
"007B027",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,26,2014,parbih,parbih_1_521,0
"007B027",SDS-SRPSKA DEMOKRATSKA STRANKA,26,2014,parbih,parbih_1_521,0
"007B027",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,12,2014,parbih,parbih_1_521,0
"007B027",PDP-NDP,4,2014,parbih,parbih_1_521,0
"007B027",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"007B027",STRANKA PRAVEDNE POLITIKE,1,2014,parbih,parbih_1_521,0
"007B027",SOCIJALISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B027",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B027",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B027",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B027","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B028",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,228,2014,parbih,parbih_1_521,0
"007B028",SDS-SRPSKA DEMOKRATSKA STRANKA,112,2014,parbih,parbih_1_521,0
"007B028",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,74,2014,parbih,parbih_1_521,0
"007B028",PDP-NDP,63,2014,parbih,parbih_1_521,0
"007B028",SRPSKA NAPREDNA STRANKA - SNS,5,2014,parbih,parbih_1_521,0
"007B028",STRANKA PRAVEDNE POLITIKE,5,2014,parbih,parbih_1_521,0
"007B028",SOCIJALISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"007B028",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,3,2014,parbih,parbih_1_521,0
"007B028",KOMUNISTIČKA PARTIJA,3,2014,parbih,parbih_1_521,0
"007B028",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"007B028",SDA - STRANKA DEMOKRATSKE AKCIJE,1,2014,parbih,parbih_1_521,0
"007B028",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B028","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B029",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,146,2014,parbih,parbih_1_521,0
"007B029",SDS-SRPSKA DEMOKRATSKA STRANKA,107,2014,parbih,parbih_1_521,0
"007B029",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,46,2014,parbih,parbih_1_521,0
"007B029",PDP-NDP,43,2014,parbih,parbih_1_521,0
"007B029",SOCIJALISTIČKA PARTIJA,4,2014,parbih,parbih_1_521,0
"007B029",SRPSKA NAPREDNA STRANKA - SNS,4,2014,parbih,parbih_1_521,0
"007B029",STRANKA PRAVEDNE POLITIKE,4,2014,parbih,parbih_1_521,0
"007B029",KOMUNISTIČKA PARTIJA,3,2014,parbih,parbih_1_521,0
"007B029",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"007B029",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B029",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B029",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B029","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B030",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,86,2014,parbih,parbih_1_521,0
"007B030",SDS-SRPSKA DEMOKRATSKA STRANKA,59,2014,parbih,parbih_1_521,0
"007B030",PDP-NDP,31,2014,parbih,parbih_1_521,0
"007B030",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,26,2014,parbih,parbih_1_521,0
"007B030",SRPSKA NAPREDNA STRANKA - SNS,1,2014,parbih,parbih_1_521,0
"007B030",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"007B030",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B030",SOCIJALISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B030",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B030",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B030",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B030",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B030","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B031",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,156,2014,parbih,parbih_1_521,0
"007B031",SDS-SRPSKA DEMOKRATSKA STRANKA,107,2014,parbih,parbih_1_521,0
"007B031",PDP-NDP,45,2014,parbih,parbih_1_521,0
"007B031",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,26,2014,parbih,parbih_1_521,0
"007B031",SOCIJALISTIČKA PARTIJA,5,2014,parbih,parbih_1_521,0
"007B031",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B031",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B031",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B031",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B031",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B031",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B031","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B031",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B032",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,145,2014,parbih,parbih_1_521,0
"007B032",SDS-SRPSKA DEMOKRATSKA STRANKA,101,2014,parbih,parbih_1_521,0
"007B032",PDP-NDP,29,2014,parbih,parbih_1_521,0
"007B032",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,14,2014,parbih,parbih_1_521,0
"007B032",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),1,2014,parbih,parbih_1_521,0
"007B032",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B032",SOCIJALISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B032",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B032",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B032",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B032",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B032",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B032","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B033",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,86,2014,parbih,parbih_1_521,0
"007B033",SDS-SRPSKA DEMOKRATSKA STRANKA,39,2014,parbih,parbih_1_521,0
"007B033",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,2,2014,parbih,parbih_1_521,0
"007B033",PDP-NDP,2,2014,parbih,parbih_1_521,0
"007B033",SOCIJALISTIČKA PARTIJA,1,2014,parbih,parbih_1_521,0
"007B033",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B033",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
"007B033",SRPSKA NAPREDNA STRANKA - SNS,0,2014,parbih,parbih_1_521,0
"007B033",KOMUNISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B033",UNIJA SOCIJALDEMOKRATA-UNIJA ZA SVE NAS,0,2014,parbih,parbih_1_521,0
"007B033",STRANKA PRAVEDNE POLITIKE,0,2014,parbih,parbih_1_521,0
"007B033","HDZ BIH, HSS, HKDU BIH, HSP DR.ANTE STARČEVIĆ, HSP HERCEG-BOSNE",0,2014,parbih,parbih_1_521,0
"007B033",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),0,2014,parbih,parbih_1_521,0
"007B034",SAVEZ NEZAVISNIH SOCIJALDEMOKRATA - SNSD - MILORAD DODIK,169,2014,parbih,parbih_1_521,0
"007B034",SDS-SRPSKA DEMOKRATSKA STRANKA,85,2014,parbih,parbih_1_521,0
"007B034",PDP-NDP,44,2014,parbih,parbih_1_521,0
"007B034",DNS-DEMOKRATSKI NARODNI SAVEZ - NS - SRS,30,2014,parbih,parbih_1_521,0
"007B034",ZAJEDNO ZA PROMJENE (SPP-SDU-DNZ),2,2014,parbih,parbih_1_521,0
"007B034",STRANKA PRAVEDNE POLITIKE,1,2014,parbih,parbih_1_521,0
"007B034",SDP-SOCIJALDEMOKRATSKA PARTIJA BIH,0,2014,parbih,parbih_1_521,0
"007B034",SOCIJALISTIČKA PARTIJA,0,2014,parbih,parbih_1_521,0
"007B034",SDA - STRANKA DEMOKRATSKE AKCIJE,0,2014,parbih,parbih_1_521,0
